"catalog_schema_version","record_id","stage_order","stage","experiment_id","experiment_title","scientific_role","status","environment","method","comparison","initialization","sample_size","unit_of_analysis","configuration_json","metric","estimate","ci95_low","ci95_high","uncertainty_method","result_scope","source_tex","source_artifact","interpretation","limitations","selection_reason"
"1","R008967","5","neural_discrete_acrobot","neural_gpomdp_baseline_confirmation","Five-seed Acrobot GPOMDP baseline gate","baseline gate","complete_passed","Acrobot-v1","0.003","","","","one seed","{""actual_optimizer_updates"":""1000"",""finite"":""True"",""seed"":""211"",""learning_rate"":""0.003"",""actual_training_episodes"":""8000""}","final_stochastic_termination_rate","1.0","","","none","seed","","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_baseline/gpomdp_confirmation_1000_updates/seed_results.csv","Learning rate 0.003 passed the predeclared reward-only baseline gate.","Five seeds establish viability, not a precise failure-rate estimate.","Baseline-gate seed evidence"
"1","R008971","5","neural_discrete_acrobot","neural_gpomdp_baseline_confirmation","Five-seed Acrobot GPOMDP baseline gate","baseline gate","complete_passed","Acrobot-v1","0.003","","","","one seed","{""actual_optimizer_updates"":""1000"",""finite"":""True"",""seed"":""212"",""learning_rate"":""0.003"",""actual_training_episodes"":""8000""}","final_stochastic_return","-91.625","","","none","seed","","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_baseline/gpomdp_confirmation_1000_updates/seed_results.csv","Learning rate 0.003 passed the predeclared reward-only baseline gate.","Five seeds establish viability, not a precise failure-rate estimate.","Baseline-gate seed evidence"
"1","R008972","5","neural_discrete_acrobot","neural_gpomdp_baseline_confirmation","Five-seed Acrobot GPOMDP baseline gate","baseline gate","complete_passed","Acrobot-v1","0.003","","","","one seed","{""actual_optimizer_updates"":""1000"",""finite"":""True"",""seed"":""212"",""learning_rate"":""0.003"",""actual_training_episodes"":""8000""}","stochastic_improvement","408.375","","","none","seed","","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_baseline/gpomdp_confirmation_1000_updates/seed_results.csv","Learning rate 0.003 passed the predeclared reward-only baseline gate.","Five seeds establish viability, not a precise failure-rate estimate.","Baseline-gate seed evidence"
"1","R008974","5","neural_discrete_acrobot","neural_gpomdp_baseline_confirmation","Five-seed Acrobot GPOMDP baseline gate","baseline gate","complete_passed","Acrobot-v1","0.003","","","","one seed","{""actual_optimizer_updates"":""1000"",""finite"":""True"",""seed"":""212"",""learning_rate"":""0.003"",""actual_training_episodes"":""8000""}","final_stochastic_termination_rate","1.0","","","none","seed","","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_baseline/gpomdp_confirmation_1000_updates/seed_results.csv","Learning rate 0.003 passed the predeclared reward-only baseline gate.","Five seeds establish viability, not a precise failure-rate estimate.","Baseline-gate seed evidence"
"1","R008978","5","neural_discrete_acrobot","neural_gpomdp_baseline_confirmation","Five-seed Acrobot GPOMDP baseline gate","baseline gate","complete_passed","Acrobot-v1","0.003","","","","one seed","{""actual_optimizer_updates"":""1000"",""finite"":""True"",""seed"":""213"",""learning_rate"":""0.003"",""actual_training_episodes"":""8000""}","final_stochastic_return","-89.09375","","","none","seed","","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_baseline/gpomdp_confirmation_1000_updates/seed_results.csv","Learning rate 0.003 passed the predeclared reward-only baseline gate.","Five seeds establish viability, not a precise failure-rate estimate.","Baseline-gate seed evidence"
"1","R008979","5","neural_discrete_acrobot","neural_gpomdp_baseline_confirmation","Five-seed Acrobot GPOMDP baseline gate","baseline gate","complete_passed","Acrobot-v1","0.003","","","","one seed","{""actual_optimizer_updates"":""1000"",""finite"":""True"",""seed"":""213"",""learning_rate"":""0.003"",""actual_training_episodes"":""8000""}","stochastic_improvement","410.90625","","","none","seed","","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_baseline/gpomdp_confirmation_1000_updates/seed_results.csv","Learning rate 0.003 passed the predeclared reward-only baseline gate.","Five seeds establish viability, not a precise failure-rate estimate.","Baseline-gate seed evidence"
"1","R008981","5","neural_discrete_acrobot","neural_gpomdp_baseline_confirmation","Five-seed Acrobot GPOMDP baseline gate","baseline gate","complete_passed","Acrobot-v1","0.003","","","","one seed","{""actual_optimizer_updates"":""1000"",""finite"":""True"",""seed"":""213"",""learning_rate"":""0.003"",""actual_training_episodes"":""8000""}","final_stochastic_termination_rate","1.0","","","none","seed","","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_baseline/gpomdp_confirmation_1000_updates/seed_results.csv","Learning rate 0.003 passed the predeclared reward-only baseline gate.","Five seeds establish viability, not a precise failure-rate estimate.","Baseline-gate seed evidence"
"1","R008985","5","neural_discrete_acrobot","neural_gpomdp_baseline_confirmation","Five-seed Acrobot GPOMDP baseline gate","baseline gate","complete_passed","Acrobot-v1","0.003","","","","one seed","{""actual_optimizer_updates"":""1000"",""finite"":""True"",""seed"":""214"",""learning_rate"":""0.003"",""actual_training_episodes"":""8000""}","final_stochastic_return","-77.71875","","","none","seed","","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_baseline/gpomdp_confirmation_1000_updates/seed_results.csv","Learning rate 0.003 passed the predeclared reward-only baseline gate.","Five seeds establish viability, not a precise failure-rate estimate.","Baseline-gate seed evidence"
"1","R008986","5","neural_discrete_acrobot","neural_gpomdp_baseline_confirmation","Five-seed Acrobot GPOMDP baseline gate","baseline gate","complete_passed","Acrobot-v1","0.003","","","","one seed","{""actual_optimizer_updates"":""1000"",""finite"":""True"",""seed"":""214"",""learning_rate"":""0.003"",""actual_training_episodes"":""8000""}","stochastic_improvement","422.28125","","","none","seed","","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_baseline/gpomdp_confirmation_1000_updates/seed_results.csv","Learning rate 0.003 passed the predeclared reward-only baseline gate.","Five seeds establish viability, not a precise failure-rate estimate.","Baseline-gate seed evidence"
"1","R008988","5","neural_discrete_acrobot","neural_gpomdp_baseline_confirmation","Five-seed Acrobot GPOMDP baseline gate","baseline gate","complete_passed","Acrobot-v1","0.003","","","","one seed","{""actual_optimizer_updates"":""1000"",""finite"":""True"",""seed"":""214"",""learning_rate"":""0.003"",""actual_training_episodes"":""8000""}","final_stochastic_termination_rate","1.0","","","none","seed","","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_baseline/gpomdp_confirmation_1000_updates/seed_results.csv","Learning rate 0.003 passed the predeclared reward-only baseline gate.","Five seeds establish viability, not a precise failure-rate estimate.","Baseline-gate seed evidence"
"1","R008992","5","neural_discrete_acrobot","neural_gpomdp_baseline_confirmation","Five-seed Acrobot GPOMDP baseline gate","baseline gate","complete_passed","Acrobot-v1","0.003","","","","one seed","{""actual_optimizer_updates"":""1000"",""finite"":""True"",""seed"":""215"",""learning_rate"":""0.003"",""actual_training_episodes"":""8000""}","final_stochastic_return","-86.65625","","","none","seed","","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_baseline/gpomdp_confirmation_1000_updates/seed_results.csv","Learning rate 0.003 passed the predeclared reward-only baseline gate.","Five seeds establish viability, not a precise failure-rate estimate.","Baseline-gate seed evidence"
"1","R008993","5","neural_discrete_acrobot","neural_gpomdp_baseline_confirmation","Five-seed Acrobot GPOMDP baseline gate","baseline gate","complete_passed","Acrobot-v1","0.003","","","","one seed","{""actual_optimizer_updates"":""1000"",""finite"":""True"",""seed"":""215"",""learning_rate"":""0.003"",""actual_training_episodes"":""8000""}","stochastic_improvement","390.71875","","","none","seed","","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_baseline/gpomdp_confirmation_1000_updates/seed_results.csv","Learning rate 0.003 passed the predeclared reward-only baseline gate.","Five seeds establish viability, not a precise failure-rate estimate.","Baseline-gate seed evidence"
"1","R008995","5","neural_discrete_acrobot","neural_gpomdp_baseline_confirmation","Five-seed Acrobot GPOMDP baseline gate","baseline gate","complete_passed","Acrobot-v1","0.003","","","","one seed","{""actual_optimizer_updates"":""1000"",""finite"":""True"",""seed"":""215"",""learning_rate"":""0.003"",""actual_training_episodes"":""8000""}","final_stochastic_termination_rate","1.0","","","none","seed","","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_baseline/gpomdp_confirmation_1000_updates/seed_results.csv","Learning rate 0.003 passed the predeclared reward-only baseline gate.","Five seeds establish viability, not a precise failure-rate estimate.","Baseline-gate seed evidence"
"1","R009223","5","neural_discrete_acrobot","neural_five_seed_ablation_paired","Five-seed Acrobot paired method differences","mechanism pilot","complete","Acrobot-v1","entropy_fixed","","","5","independent run/seed","{}","final_stochastic_return","-78.4125","-320.90778864437357","164.08278864437358","two-sided 95% Student-t interval across independent runs/seeds","aggregate","","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/five_seed_1000_updates/paired_differences.csv","Exploratory paired differences relative to reward-only.","Wide intervals reflect the five-seed pilot size.","Exploratory paired ablation"
"1","R009224","5","neural_discrete_acrobot","neural_five_seed_ablation_paired","Five-seed Acrobot paired method differences","mechanism pilot","complete","Acrobot-v1","entropy_fixed","","","5","independent run/seed","{}","stochastic_return_auc","-71.6915625","-277.133188246792","133.750063246792","two-sided 95% Student-t interval across independent runs/seeds","aggregate","","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/five_seed_1000_updates/paired_differences.csv","Exploratory paired differences relative to reward-only.","Wide intervals reflect the five-seed pilot size.","Exploratory paired ablation"
"1","R009227","5","neural_discrete_acrobot","neural_five_seed_ablation_paired","Five-seed Acrobot paired method differences","mechanism pilot","complete","Acrobot-v1","logbarrier_fixed","","","5","independent run/seed","{}","final_stochastic_return","-82.8875","-314.99945112500023","149.2244511250002","two-sided 95% Student-t interval across independent runs/seeds","aggregate","","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/five_seed_1000_updates/paired_differences.csv","Exploratory paired differences relative to reward-only.","Wide intervals reflect the five-seed pilot size.","Exploratory paired ablation"
"1","R009228","5","neural_discrete_acrobot","neural_five_seed_ablation_paired","Five-seed Acrobot paired method differences","mechanism pilot","complete","Acrobot-v1","logbarrier_fixed","","","5","independent run/seed","{}","stochastic_return_auc","-96.14000000000001","-276.4540329265531","84.17403292655308","two-sided 95% Student-t interval across independent runs/seeds","aggregate","","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/five_seed_1000_updates/paired_differences.csv","Exploratory paired differences relative to reward-only.","Wide intervals reflect the five-seed pilot size.","Exploratory paired ablation"
"1","R009231","5","neural_discrete_acrobot","neural_five_seed_ablation_paired","Five-seed Acrobot paired method differences","mechanism pilot","complete","Acrobot-v1","logbarrier_handoff_h25","","","5","independent run/seed","{}","final_stochastic_return","80.425","-137.7335443909967","298.58354439099674","two-sided 95% Student-t interval across independent runs/seeds","aggregate","","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/five_seed_1000_updates/paired_differences.csv","Exploratory paired differences relative to reward-only.","Wide intervals reflect the five-seed pilot size.","Exploratory paired ablation"
"1","R009232","5","neural_discrete_acrobot","neural_five_seed_ablation_paired","Five-seed Acrobot paired method differences","mechanism pilot","complete","Acrobot-v1","logbarrier_handoff_h25","","","5","independent run/seed","{}","stochastic_return_auc","-32.72802812500001","-124.7198871408301","59.26383089083008","two-sided 95% Student-t interval across independent runs/seeds","aggregate","","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/five_seed_1000_updates/paired_differences.csv","Exploratory paired differences relative to reward-only.","Wide intervals reflect the five-seed pilot size.","Exploratory paired ablation"
"1","R011263","5","neural_discrete_acrobot","neural_reliability_20","Twenty-seed Acrobot reliability confirmation","intermediate confirmation","complete","Acrobot-v1","entropy_fixed","","","10","paired training seed","{""barrier_beta"":""546.4135158976487"",""learning_rate"":""0.003"",""updates"":""1000"",""failure_definition"":""final stochastic return \u003c -300 OR termination rate \u003c 0.8"",""centered_returns"":""true"",""horizon"":""500"",""normalized_returns"":""false"",""episodes_per_update"":""8"",""handoff_fraction"":""0.25""}","failure_rate","0.0","0.0","0.2775327998628892","Wilson 95% binomial interval","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_confirmation_20_seeds/method_summaries.csv","The primary endpoint is catastrophic failure; higher Acrobot return is better (less negative).","Failure events are rare; paired uncertainty and the exact McNemar result must accompany descriptive rates.","Intermediate reliability endpoint"
"1","R011264","5","neural_discrete_acrobot","neural_reliability_20","Twenty-seed Acrobot reliability confirmation","intermediate confirmation","complete","Acrobot-v1","entropy_fixed","","","10","paired training seed","{""barrier_beta"":""546.4135158976487"",""learning_rate"":""0.003"",""updates"":""1000"",""failure_definition"":""final stochastic return \u003c -300 OR termination rate \u003c 0.8"",""centered_returns"":""true"",""horizon"":""500"",""normalized_returns"":""false"",""episodes_per_update"":""8"",""handoff_fraction"":""0.25""}","failure_count","0","","","none","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_confirmation_20_seeds/method_summaries.csv","The primary endpoint is catastrophic failure; higher Acrobot return is better (less negative).","Failure events are rare; paired uncertainty and the exact McNemar result must accompany descriptive rates.","Intermediate reliability endpoint"
"1","R011265","5","neural_discrete_acrobot","neural_reliability_20","Twenty-seed Acrobot reliability confirmation","intermediate confirmation","complete","Acrobot-v1","entropy_fixed","","","10","paired training seed","{""barrier_beta"":""546.4135158976487"",""learning_rate"":""0.003"",""updates"":""1000"",""failure_definition"":""final stochastic return \u003c -300 OR termination rate \u003c 0.8"",""centered_returns"":""true"",""horizon"":""500"",""normalized_returns"":""false"",""episodes_per_update"":""8"",""handoff_fraction"":""0.25""}","mean_final_stochastic_return","-244.34375","","","point estimate; paired uncertainty is in the paired table","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_confirmation_20_seeds/method_summaries.csv","The primary endpoint is catastrophic failure; higher Acrobot return is better (less negative).","Failure events are rare; paired uncertainty and the exact McNemar result must accompany descriptive rates.","Intermediate reliability endpoint"
"1","R011266","5","neural_discrete_acrobot","neural_reliability_20","Twenty-seed Acrobot reliability confirmation","intermediate confirmation","complete","Acrobot-v1","entropy_fixed","","","10","paired training seed","{""barrier_beta"":""546.4135158976487"",""learning_rate"":""0.003"",""updates"":""1000"",""failure_definition"":""final stochastic return \u003c -300 OR termination rate \u003c 0.8"",""centered_returns"":""true"",""horizon"":""500"",""normalized_returns"":""false"",""episodes_per_update"":""8"",""handoff_fraction"":""0.25""}","mean_environment_step_return_auc","-282.7879805554882","","","point estimate; paired uncertainty is in the paired table","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_confirmation_20_seeds/method_summaries.csv","The primary endpoint is catastrophic failure; higher Acrobot return is better (less negative).","Failure events are rare; paired uncertainty and the exact McNemar result must accompany descriptive rates.","Intermediate reliability endpoint"
"1","R011267","5","neural_discrete_acrobot","neural_reliability_20","Twenty-seed Acrobot reliability confirmation","intermediate confirmation","complete","Acrobot-v1","logbarrier_fixed","","","10","paired training seed","{""barrier_beta"":""546.4135158976487"",""learning_rate"":""0.003"",""updates"":""1000"",""failure_definition"":""final stochastic return \u003c -300 OR termination rate \u003c 0.8"",""centered_returns"":""true"",""horizon"":""500"",""normalized_returns"":""false"",""episodes_per_update"":""8"",""handoff_fraction"":""0.25""}","failure_rate","0.0","0.0","0.2775327998628892","Wilson 95% binomial interval","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_confirmation_20_seeds/method_summaries.csv","The primary endpoint is catastrophic failure; higher Acrobot return is better (less negative).","Failure events are rare; paired uncertainty and the exact McNemar result must accompany descriptive rates.","Intermediate reliability endpoint"
"1","R011268","5","neural_discrete_acrobot","neural_reliability_20","Twenty-seed Acrobot reliability confirmation","intermediate confirmation","complete","Acrobot-v1","logbarrier_fixed","","","10","paired training seed","{""barrier_beta"":""546.4135158976487"",""learning_rate"":""0.003"",""updates"":""1000"",""failure_definition"":""final stochastic return \u003c -300 OR termination rate \u003c 0.8"",""centered_returns"":""true"",""horizon"":""500"",""normalized_returns"":""false"",""episodes_per_update"":""8"",""handoff_fraction"":""0.25""}","failure_count","0","","","none","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_confirmation_20_seeds/method_summaries.csv","The primary endpoint is catastrophic failure; higher Acrobot return is better (less negative).","Failure events are rare; paired uncertainty and the exact McNemar result must accompany descriptive rates.","Intermediate reliability endpoint"
"1","R011269","5","neural_discrete_acrobot","neural_reliability_20","Twenty-seed Acrobot reliability confirmation","intermediate confirmation","complete","Acrobot-v1","logbarrier_fixed","","","10","paired training seed","{""barrier_beta"":""546.4135158976487"",""learning_rate"":""0.003"",""updates"":""1000"",""failure_definition"":""final stochastic return \u003c -300 OR termination rate \u003c 0.8"",""centered_returns"":""true"",""horizon"":""500"",""normalized_returns"":""false"",""episodes_per_update"":""8"",""handoff_fraction"":""0.25""}","mean_final_stochastic_return","-233.4","","","point estimate; paired uncertainty is in the paired table","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_confirmation_20_seeds/method_summaries.csv","The primary endpoint is catastrophic failure; higher Acrobot return is better (less negative).","Failure events are rare; paired uncertainty and the exact McNemar result must accompany descriptive rates.","Intermediate reliability endpoint"
"1","R011270","5","neural_discrete_acrobot","neural_reliability_20","Twenty-seed Acrobot reliability confirmation","intermediate confirmation","complete","Acrobot-v1","logbarrier_fixed","","","10","paired training seed","{""barrier_beta"":""546.4135158976487"",""learning_rate"":""0.003"",""updates"":""1000"",""failure_definition"":""final stochastic return \u003c -300 OR termination rate \u003c 0.8"",""centered_returns"":""true"",""horizon"":""500"",""normalized_returns"":""false"",""episodes_per_update"":""8"",""handoff_fraction"":""0.25""}","mean_environment_step_return_auc","-294.328317888376","","","point estimate; paired uncertainty is in the paired table","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_confirmation_20_seeds/method_summaries.csv","The primary endpoint is catastrophic failure; higher Acrobot return is better (less negative).","Failure events are rare; paired uncertainty and the exact McNemar result must accompany descriptive rates.","Intermediate reliability endpoint"
"1","R011271","5","neural_discrete_acrobot","neural_reliability_20","Twenty-seed Acrobot reliability confirmation","intermediate confirmation","complete","Acrobot-v1","logbarrier_handoff_h25","","","20","paired training seed","{""barrier_beta"":""546.4135158976487"",""learning_rate"":""0.003"",""updates"":""1000"",""failure_definition"":""final stochastic return \u003c -300 OR termination rate \u003c 0.8"",""centered_returns"":""true"",""horizon"":""500"",""normalized_returns"":""false"",""episodes_per_update"":""8"",""handoff_fraction"":""0.25""}","failure_rate","0.0","0.0","0.16112515805281938","Wilson 95% binomial interval","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_confirmation_20_seeds/method_summaries.csv","The primary endpoint is catastrophic failure; higher Acrobot return is better (less negative).","Failure events are rare; paired uncertainty and the exact McNemar result must accompany descriptive rates.","Intermediate reliability endpoint"
"1","R011272","5","neural_discrete_acrobot","neural_reliability_20","Twenty-seed Acrobot reliability confirmation","intermediate confirmation","complete","Acrobot-v1","logbarrier_handoff_h25","","","20","paired training seed","{""barrier_beta"":""546.4135158976487"",""learning_rate"":""0.003"",""updates"":""1000"",""failure_definition"":""final stochastic return \u003c -300 OR termination rate \u003c 0.8"",""centered_returns"":""true"",""horizon"":""500"",""normalized_returns"":""false"",""episodes_per_update"":""8"",""handoff_fraction"":""0.25""}","failure_count","0","","","none","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_confirmation_20_seeds/method_summaries.csv","The primary endpoint is catastrophic failure; higher Acrobot return is better (less negative).","Failure events are rare; paired uncertainty and the exact McNemar result must accompany descriptive rates.","Intermediate reliability endpoint"
"1","R011273","5","neural_discrete_acrobot","neural_reliability_20","Twenty-seed Acrobot reliability confirmation","intermediate confirmation","complete","Acrobot-v1","logbarrier_handoff_h25","","","20","paired training seed","{""barrier_beta"":""546.4135158976487"",""learning_rate"":""0.003"",""updates"":""1000"",""failure_definition"":""final stochastic return \u003c -300 OR termination rate \u003c 0.8"",""centered_returns"":""true"",""horizon"":""500"",""normalized_returns"":""false"",""episodes_per_update"":""8"",""handoff_fraction"":""0.25""}","mean_final_stochastic_return","-89.4328125","","","point estimate; paired uncertainty is in the paired table","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_confirmation_20_seeds/method_summaries.csv","The primary endpoint is catastrophic failure; higher Acrobot return is better (less negative).","Failure events are rare; paired uncertainty and the exact McNemar result must accompany descriptive rates.","Intermediate reliability endpoint"
"1","R011274","5","neural_discrete_acrobot","neural_reliability_20","Twenty-seed Acrobot reliability confirmation","intermediate confirmation","complete","Acrobot-v1","logbarrier_handoff_h25","","","20","paired training seed","{""barrier_beta"":""546.4135158976487"",""learning_rate"":""0.003"",""updates"":""1000"",""failure_definition"":""final stochastic return \u003c -300 OR termination rate \u003c 0.8"",""centered_returns"":""true"",""horizon"":""500"",""normalized_returns"":""false"",""episodes_per_update"":""8"",""handoff_fraction"":""0.25""}","mean_environment_step_return_auc","-260.0382456891906","","","point estimate; paired uncertainty is in the paired table","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_confirmation_20_seeds/method_summaries.csv","The primary endpoint is catastrophic failure; higher Acrobot return is better (less negative).","Failure events are rare; paired uncertainty and the exact McNemar result must accompany descriptive rates.","Intermediate reliability endpoint"
"1","R011275","5","neural_discrete_acrobot","neural_reliability_20","Twenty-seed Acrobot reliability confirmation","intermediate confirmation","complete","Acrobot-v1","reward_only","","","20","paired training seed","{""barrier_beta"":""546.4135158976487"",""learning_rate"":""0.003"",""updates"":""1000"",""failure_definition"":""final stochastic return \u003c -300 OR termination rate \u003c 0.8"",""centered_returns"":""true"",""horizon"":""500"",""normalized_returns"":""false"",""episodes_per_update"":""8"",""handoff_fraction"":""0.25""}","failure_rate","0.1","0.027866481213768224","0.3010336452284873","Wilson 95% binomial interval","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_confirmation_20_seeds/method_summaries.csv","The primary endpoint is catastrophic failure; higher Acrobot return is better (less negative).","Failure events are rare; paired uncertainty and the exact McNemar result must accompany descriptive rates.","Intermediate reliability endpoint"
"1","R011276","5","neural_discrete_acrobot","neural_reliability_20","Twenty-seed Acrobot reliability confirmation","intermediate confirmation","complete","Acrobot-v1","reward_only","","","20","paired training seed","{""barrier_beta"":""546.4135158976487"",""learning_rate"":""0.003"",""updates"":""1000"",""failure_definition"":""final stochastic return \u003c -300 OR termination rate \u003c 0.8"",""centered_returns"":""true"",""horizon"":""500"",""normalized_returns"":""false"",""episodes_per_update"":""8"",""handoff_fraction"":""0.25""}","failure_count","2","","","none","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_confirmation_20_seeds/method_summaries.csv","The primary endpoint is catastrophic failure; higher Acrobot return is better (less negative).","Failure events are rare; paired uncertainty and the exact McNemar result must accompany descriptive rates.","Intermediate reliability endpoint"
"1","R011277","5","neural_discrete_acrobot","neural_reliability_20","Twenty-seed Acrobot reliability confirmation","intermediate confirmation","complete","Acrobot-v1","reward_only","","","20","paired training seed","{""barrier_beta"":""546.4135158976487"",""learning_rate"":""0.003"",""updates"":""1000"",""failure_definition"":""final stochastic return \u003c -300 OR termination rate \u003c 0.8"",""centered_returns"":""true"",""horizon"":""500"",""normalized_returns"":""false"",""episodes_per_update"":""8"",""handoff_fraction"":""0.25""}","mean_final_stochastic_return","-129.365625","","","point estimate; paired uncertainty is in the paired table","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_confirmation_20_seeds/method_summaries.csv","The primary endpoint is catastrophic failure; higher Acrobot return is better (less negative).","Failure events are rare; paired uncertainty and the exact McNemar result must accompany descriptive rates.","Intermediate reliability endpoint"
"1","R011278","5","neural_discrete_acrobot","neural_reliability_20","Twenty-seed Acrobot reliability confirmation","intermediate confirmation","complete","Acrobot-v1","reward_only","","","20","paired training seed","{""barrier_beta"":""546.4135158976487"",""learning_rate"":""0.003"",""updates"":""1000"",""failure_definition"":""final stochastic return \u003c -300 OR termination rate \u003c 0.8"",""centered_returns"":""true"",""horizon"":""500"",""normalized_returns"":""false"",""episodes_per_update"":""8"",""handoff_fraction"":""0.25""}","mean_environment_step_return_auc","-280.17228199486266","","","point estimate; paired uncertainty is in the paired table","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_confirmation_20_seeds/method_summaries.csv","The primary endpoint is catastrophic failure; higher Acrobot return is better (less negative).","Failure events are rare; paired uncertainty and the exact McNemar result must accompany descriptive rates.","Intermediate reliability endpoint"
"1","R011279","5","neural_discrete_acrobot","neural_reliability_20_paired","Twenty-seed Acrobot reliability confirmation: paired differences","intermediate confirmation","complete","Acrobot-v1","entropy_fixed","","","10","independent run/seed","{}","final_stochastic_return","-155.35625","-168.51300567259173","-142.19949432740825","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_confirmation_20_seeds/paired_differences.csv","Difference is handoff/control minus reward-only on the same seed; positive return differences and negative failure differences favor handoff.","The 95% intervals include zero for the final 60-pair endpoints.","Intermediate paired inference"
"1","R011280","5","neural_discrete_acrobot","neural_reliability_20_paired","Twenty-seed Acrobot reliability confirmation: paired differences","intermediate confirmation","complete","Acrobot-v1","entropy_fixed","","","10","independent run/seed","{}","environment_step_return_auc","-2.0064637952643465","-77.42965286566472","73.41672527513602","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_confirmation_20_seeds/paired_differences.csv","Difference is handoff/control minus reward-only on the same seed; positive return differences and negative failure differences favor handoff.","The 95% intervals include zero for the final 60-pair endpoints.","Intermediate paired inference"
"1","R011281","5","neural_discrete_acrobot","neural_reliability_20_paired","Twenty-seed Acrobot reliability confirmation: paired differences","intermediate confirmation","complete","Acrobot-v1","entropy_fixed","","","10","independent run/seed","{}","failure","0.0","0.0","0.0","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/neural_discrete_log_barrier/acrobot_reliability_extension.tex","exploration/results/neural_discrete_log_barrier/acrobot_gpomdp_regularizer_ablation/reliability_confirmation_20_seeds/paired_differences.csv","Difference is handoff/control minus reward-only on the same seed; positive return differences and negative failure differences favor handoff.","The 95% intervals include zero for the final 60-pair endpoints.","Intermediate paired inference"
